frame_path,detector_score,label,video_id
Celeb-real__id10_0002__6a16be4b/frame_000023.jpg,0.15388792753219604,0,Celeb-real__id10_0002__6a16be4b
YouTube-real__00192__40a2635f/frame_000010.jpg,0.2433658391237259,0,YouTube-real__00192__40a2635f
Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2/frame_000003.jpg,0.1554863154888153,1,Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2
Celeb-synthesis__FaceSwap__HifiFace__id1_id23_0006__682444db/frame_000022.jpg,0.291390597820282,1,Celeb-synthesis__FaceSwap__HifiFace__id1_id23_0006__682444db
Celeb-real__id50_0004__81ceaea0/frame_000028.jpg,0.40465694665908813,0,Celeb-real__id50_0004__81ceaea0
Celeb-real__id8_0006__adb013b8/frame_000014.jpg,0.3972732424736023,0,Celeb-real__id8_0006__adb013b8
Celeb-synthesis__FaceReenact__DaGAN__id52_id49_0006__6d570d42/frame_000008.jpg,0.2730214297771454,1,Celeb-synthesis__FaceReenact__DaGAN__id52_id49_0006__6d570d42
Celeb-synthesis__FaceSwap__UniFace__id23_id35_0006__9c4d682a/frame_000027.jpg,0.3907986283302307,1,Celeb-synthesis__FaceSwap__UniFace__id23_id35_0006__9c4d682a
YouTube-real__00255__e1eeab9f/frame_000003.jpg,0.4638057053089142,0,YouTube-real__00255__e1eeab9f
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828/frame_000014.jpg,0.2297532707452774,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828
Celeb-synthesis__TalkingFace__SadTalker__id19_0007_test_id01822_wV0Fl0ZN7Vg__395158c2/frame_000008.jpg,0.6369469165802002,1,Celeb-synthesis__TalkingFace__SadTalker__id19_0007_test_id01822_wV0Fl0ZN7Vg__395158c2
YouTube-real__00075__0ae7a63e/frame_000003.jpg,0.48551052808761597,0,YouTube-real__00075__0ae7a63e
Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6/frame_000025.jpg,0.27778083086013794,1,Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6
Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5/frame_000031.jpg,0.3940008580684662,1,Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5
Celeb-real__id1_0008__b5428fba/frame_000015.jpg,0.21357013285160065,0,Celeb-real__id1_0008__b5428fba
YouTube-real__00033__e54bf5b0/frame_000014.jpg,0.47718608379364014,0,YouTube-real__00033__e54bf5b0
Celeb-real__id19_0002__b05d205e/frame_000019.jpg,0.3303312361240387,0,Celeb-real__id19_0002__b05d205e
Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409/frame_000029.jpg,0.0298719871789217,1,Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409
Celeb-real__id10_0007__841eee79/frame_000025.jpg,0.2868986129760742,0,Celeb-real__id10_0007__841eee79
YouTube-real__00204__52004e3b/frame_000008.jpg,0.5162330865859985,0,YouTube-real__00204__52004e3b
Celeb-synthesis__FaceReenact__LIA__id19_id20_0007__f00570e7/frame_000016.jpg,0.8537535071372986,1,Celeb-synthesis__FaceReenact__LIA__id19_id20_0007__f00570e7
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828/frame_000011.jpg,0.3069993555545807,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828
Celeb-synthesis__FaceSwap__BlendFace__id50_id52_0003__cc0baeb0/frame_000012.jpg,0.3006780743598938,1,Celeb-synthesis__FaceSwap__BlendFace__id50_id52_0003__cc0baeb0
Celeb-real__id19_0003__02a18478/frame_000008.jpg,0.9786070585250854,0,Celeb-real__id19_0003__02a18478
Celeb-synthesis__FaceSwap__SimSwap__id23_id0_0003__edbd5e74/frame_000015.jpg,0.2663014829158783,1,Celeb-synthesis__FaceSwap__SimSwap__id23_id0_0003__edbd5e74
YouTube-real__00064__25534500/frame_000001.jpg,0.27711039781570435,0,YouTube-real__00064__25534500
Celeb-synthesis__FaceReenact__HyperReenact__id22_id25_0003__4a6800d3/frame_000011.jpg,0.9486032128334045,1,Celeb-synthesis__FaceReenact__HyperReenact__id22_id25_0003__4a6800d3
Celeb-synthesis__FaceReenact__TPSMM__id23_id19_0000__5ddcc575/frame_000006.jpg,0.8890417814254761,1,Celeb-synthesis__FaceReenact__TPSMM__id23_id19_0000__5ddcc575
Celeb-synthesis__FaceReenact__TPSMM__id44_id48_0001__04ab7d66/frame_000025.jpg,0.6770936250686646,1,Celeb-synthesis__FaceReenact__TPSMM__id44_id48_0001__04ab7d66
Celeb-real__id24_0001__7b89a9c5/frame_000006.jpg,0.4887823462486267,0,Celeb-real__id24_0001__7b89a9c5
Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409/frame_000013.jpg,0.027320850640535355,1,Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409
Celeb-synthesis__TalkingFace__IP_LAP__id54_0003_test_id02317_B_Tih3Eph2k__e9dd2498/frame_000003.jpg,0.9870339632034302,1,Celeb-synthesis__TalkingFace__IP_LAP__id54_0003_test_id02317_B_Tih3Eph2k__e9dd2498
YouTube-real__00038__9fde613b/frame_000020.jpg,0.484348863363266,0,YouTube-real__00038__9fde613b
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id4_0007__3ef84e70/frame_000007.jpg,0.3887143135070801,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id4_0007__3ef84e70
Celeb-synthesis__FaceReenact__TPSMM__id44_id48_0001__04ab7d66/frame_000027.jpg,0.9020000100135803,1,Celeb-synthesis__FaceReenact__TPSMM__id44_id48_0001__04ab7d66
YouTube-real__00205__7e19abde/frame_000001.jpg,0.16903036832809448,0,YouTube-real__00205__7e19abde
YouTube-real__00192__40a2635f/frame_000017.jpg,0.11613118648529053,0,YouTube-real__00192__40a2635f
YouTube-real__00205__7e19abde/frame_000009.jpg,0.14864987134933472,0,YouTube-real__00205__7e19abde
Celeb-real__id22_0009__54037f2f/frame_000013.jpg,0.28864628076553345,0,Celeb-real__id22_0009__54037f2f
Celeb-real__id8_0007__b443b21d/frame_000024.jpg,0.42974942922592163,0,Celeb-real__id8_0007__b443b21d
YouTube-real__00025__db3eb10e/frame_000008.jpg,0.47778356075286865,0,YouTube-real__00025__db3eb10e
YouTube-real__00096__5cc42443/frame_000025.jpg,0.4711601734161377,0,YouTube-real__00096__5cc42443
YouTube-real__00025__db3eb10e/frame_000012.jpg,0.501658022403717,0,YouTube-real__00025__db3eb10e
YouTube-real__00264__742b463d/frame_000007.jpg,0.44709113240242004,0,YouTube-real__00264__742b463d
Celeb-synthesis__TalkingFace__Real3DPortrait__id50_0003_test_id03382_NlRnEAJTS3Y__1fb1ed1b/frame_000026.jpg,0.791269063949585,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id50_0003_test_id03382_NlRnEAJTS3Y__1fb1ed1b
Celeb-synthesis__FaceSwap__UniFace__id23_id35_0006__9c4d682a/frame_000019.jpg,0.47819361090660095,1,Celeb-synthesis__FaceSwap__UniFace__id23_id35_0006__9c4d682a
Celeb-synthesis__FaceReenact__LivePortrait__id50_id54_0006__cbc29304/frame_000028.jpg,0.30956366658210754,1,Celeb-synthesis__FaceReenact__LivePortrait__id50_id54_0006__cbc29304
Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343/frame_000002.jpg,0.047090157866477966,1,Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343
Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15/frame_000022.jpg,0.18462485074996948,1,Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15
Celeb-real__id54_0002__c9b3819e/frame_000012.jpg,0.2336464822292328,0,Celeb-real__id54_0002__c9b3819e
Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423/frame_000029.jpg,0.3128962814807892,1,Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423
Celeb-real__id54_0002__c9b3819e/frame_000021.jpg,0.26077407598495483,0,Celeb-real__id54_0002__c9b3819e
Celeb-real__id22_0002__0a374460/frame_000027.jpg,0.1584845781326294,0,Celeb-real__id22_0002__0a374460
Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409/frame_000014.jpg,0.03419048711657524,1,Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409
YouTube-real__00025__db3eb10e/frame_000007.jpg,0.4780493378639221,0,YouTube-real__00025__db3eb10e
YouTube-real__00099__65380240/frame_000012.jpg,0.23255647718906403,0,YouTube-real__00099__65380240
Celeb-synthesis__FaceReenact__LIA__id1_id0_0009__bf3b87a6/frame_000010.jpg,0.29373466968536377,1,Celeb-synthesis__FaceReenact__LIA__id1_id0_0009__bf3b87a6
Celeb-real__id22_0002__0a374460/frame_000021.jpg,0.22443167865276337,0,Celeb-real__id22_0002__0a374460
YouTube-real__00025__db3eb10e/frame_000017.jpg,0.48242753744125366,0,YouTube-real__00025__db3eb10e
YouTube-real__00206__5a5fdf70/frame_000013.jpg,0.44738367199897766,0,YouTube-real__00206__5a5fdf70
Celeb-real__id23_0002__ace021ef/frame_000016.jpg,0.1606156826019287,0,Celeb-real__id23_0002__ace021ef
Celeb-synthesis__FaceSwap__InSwapper__id54_id52_0005__a2df8529/frame_000019.jpg,0.36627456545829773,1,Celeb-synthesis__FaceSwap__InSwapper__id54_id52_0005__a2df8529
Celeb-real__id44_0005__9170560b/frame_000024.jpg,0.3592751920223236,0,Celeb-real__id44_0005__9170560b
YouTube-real__00064__25534500/frame_000012.jpg,0.43714895844459534,0,YouTube-real__00064__25534500
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828/frame_000000.jpg,0.3630850613117218,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828
Celeb-synthesis__FaceReenact__MCNET__id54_id53_0001__49ea4084/frame_000022.jpg,0.869502604007721,1,Celeb-synthesis__FaceReenact__MCNET__id54_id53_0001__49ea4084
YouTube-real__00286__8f69328e/frame_000017.jpg,0.3052811026573181,0,YouTube-real__00286__8f69328e
Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896/frame_000030.jpg,0.7809559106826782,1,Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896
Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2/frame_000026.jpg,0.08302859216928482,1,Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2
YouTube-real__00196__a95352ad/frame_000015.jpg,0.054198071360588074,0,YouTube-real__00196__a95352ad
YouTube-real__00172__5894f923/frame_000002.jpg,0.24844706058502197,0,YouTube-real__00172__5894f923
Celeb-synthesis__FaceSwap__UniFace__id23_id24_0009__e3961dbf/frame_000006.jpg,0.3170830309391022,1,Celeb-synthesis__FaceSwap__UniFace__id23_id24_0009__e3961dbf
Celeb-real__id19_0007__a1e0f6a6/frame_000011.jpg,0.14467500150203705,0,Celeb-real__id19_0007__a1e0f6a6
Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4/frame_000031.jpg,0.6368454694747925,1,Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4
YouTube-real__00192__40a2635f/frame_000007.jpg,0.18682895600795746,0,YouTube-real__00192__40a2635f
Celeb-synthesis__FaceSwap__SimSwap__id23_id31_0002__78b72662/frame_000025.jpg,0.2382909059524536,1,Celeb-synthesis__FaceSwap__SimSwap__id23_id31_0002__78b72662
Celeb-real__id54_0004__3e0ab6d0/frame_000009.jpg,0.3152521252632141,0,Celeb-real__id54_0004__3e0ab6d0
YouTube-real__00205__7e19abde/frame_000020.jpg,0.18846188485622406,0,YouTube-real__00205__7e19abde
YouTube-real__00255__e1eeab9f/frame_000001.jpg,0.39252129197120667,0,YouTube-real__00255__e1eeab9f
Celeb-synthesis__FaceReenact__HyperReenact__id22_id25_0003__4a6800d3/frame_000013.jpg,0.972725510597229,1,Celeb-synthesis__FaceReenact__HyperReenact__id22_id25_0003__4a6800d3
YouTube-real__00134__d5e585d9/frame_000018.jpg,0.46436062455177307,0,YouTube-real__00134__d5e585d9
Celeb-real__id10_0000__9273e8bc/frame_000025.jpg,0.16267597675323486,0,Celeb-real__id10_0000__9273e8bc
YouTube-real__00088__082b4c4c/frame_000000.jpg,0.46711865067481995,0,YouTube-real__00088__082b4c4c
Celeb-real__id1_0008__b5428fba/frame_000013.jpg,0.15801666676998138,0,Celeb-real__id1_0008__b5428fba
Celeb-real__id10_0002__6a16be4b/frame_000016.jpg,0.23759214580059052,0,Celeb-real__id10_0002__6a16be4b
Celeb-synthesis__FaceSwap__BlendFace__id24_id19_0000__d3b9420c/frame_000000.jpg,0.37757280468940735,1,Celeb-synthesis__FaceSwap__BlendFace__id24_id19_0000__d3b9420c
Celeb-synthesis__TalkingFace__Real3DPortrait__id50_0003_test_id03382_NlRnEAJTS3Y__1fb1ed1b/frame_000020.jpg,0.6486940383911133,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id50_0003_test_id03382_NlRnEAJTS3Y__1fb1ed1b
Celeb-real__id22_0001__87f936ab/frame_000027.jpg,0.15976938605308533,0,Celeb-real__id22_0001__87f936ab
Celeb-synthesis__FaceReenact__MCNET__id23_id35_0006__7782fba1/frame_000031.jpg,0.7513363361358643,1,Celeb-synthesis__FaceReenact__MCNET__id23_id35_0006__7782fba1
Celeb-real__id41_0009__7853942d/frame_000001.jpg,0.3097211420536041,0,Celeb-real__id41_0009__7853942d
Celeb-synthesis__FaceSwap__GHOST__id23_id19_0009__b3b6e276/frame_000012.jpg,0.20302385091781616,1,Celeb-synthesis__FaceSwap__GHOST__id23_id19_0009__b3b6e276
Celeb-synthesis__FaceReenact__HyperReenact__id23_id30_0003__e075b4e5/frame_000000.jpg,0.22769540548324585,1,Celeb-synthesis__FaceReenact__HyperReenact__id23_id30_0003__e075b4e5
Celeb-real__id24_0004__319940dc/frame_000030.jpg,0.2004689872264862,0,Celeb-real__id24_0004__319940dc
Celeb-real__id22_0004__b044e515/frame_000016.jpg,0.36970776319503784,0,Celeb-real__id22_0004__b044e515
Celeb-real__id54_0001__342a1698/frame_000018.jpg,0.28832510113716125,0,Celeb-real__id54_0001__342a1698
Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6/frame_000008.jpg,0.2909058928489685,1,Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6
YouTube-real__00096__5cc42443/frame_000015.jpg,0.46553948521614075,0,YouTube-real__00096__5cc42443
Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047/frame_000027.jpg,0.7641087770462036,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047
YouTube-real__00006__11c15a14/frame_000030.jpg,0.41986143589019775,0,YouTube-real__00006__11c15a14
Celeb-synthesis__FaceSwap__GHOST__id23_id19_0009__b3b6e276/frame_000031.jpg,0.35458001494407654,1,Celeb-synthesis__FaceSwap__GHOST__id23_id19_0009__b3b6e276
Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6/frame_000014.jpg,0.3088710308074951,1,Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6
Celeb-real__id44_0004__d999d2a1/frame_000026.jpg,0.43959033489227295,0,Celeb-real__id44_0004__d999d2a1
Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6/frame_000001.jpg,0.2881547808647156,1,Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6
Celeb-synthesis__FaceSwap__BlendFace__id8_id3_0008__d6eac4ea/frame_000022.jpg,0.4039250910282135,1,Celeb-synthesis__FaceSwap__BlendFace__id8_id3_0008__d6eac4ea
YouTube-real__00088__082b4c4c/frame_000010.jpg,0.456228643655777,0,YouTube-real__00088__082b4c4c
Celeb-synthesis__TalkingFace__IP_LAP__id52_0008_test_id02317_U9C74tfLcqc__22508245/frame_000011.jpg,0.9821794629096985,1,Celeb-synthesis__TalkingFace__IP_LAP__id52_0008_test_id02317_U9C74tfLcqc__22508245
YouTube-real__00240__656faf6d/frame_000025.jpg,0.17175064980983734,0,YouTube-real__00240__656faf6d
Celeb-synthesis__FaceReenact__DaGAN__id52_id49_0006__6d570d42/frame_000024.jpg,0.10624218732118607,1,Celeb-synthesis__FaceReenact__DaGAN__id52_id49_0006__6d570d42
Celeb-real__id19_0002__b05d205e/frame_000010.jpg,0.3389376103878021,0,Celeb-real__id19_0002__b05d205e
Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047/frame_000014.jpg,0.8402048945426941,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047
YouTube-real__00024__21bb6f4b/frame_000005.jpg,0.4005182981491089,0,YouTube-real__00024__21bb6f4b
YouTube-real__00050__d005a88f/frame_000006.jpg,0.18268650770187378,0,YouTube-real__00050__d005a88f
Celeb-real__id54_0001__342a1698/frame_000014.jpg,0.24542027711868286,0,Celeb-real__id54_0001__342a1698
Celeb-synthesis__FaceSwap__UniFace__id23_id35_0006__9c4d682a/frame_000029.jpg,0.3503897488117218,1,Celeb-synthesis__FaceSwap__UniFace__id23_id35_0006__9c4d682a
Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15/frame_000025.jpg,0.27354124188423157,1,Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15
Celeb-real__id41_0003__9cf548e2/frame_000024.jpg,0.41859015822410583,0,Celeb-real__id41_0003__9cf548e2
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000009.jpg,0.1996554583311081,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2/frame_000018.jpg,0.11575745046138763,1,Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2
Celeb-real__id54_0002__c9b3819e/frame_000007.jpg,0.22087912261486053,0,Celeb-real__id54_0002__c9b3819e
Celeb-real__id10_0006__556711a5/frame_000009.jpg,0.37630772590637207,0,Celeb-real__id10_0006__556711a5
Celeb-real__id10_0009__00911e7c/frame_000011.jpg,0.48793908953666687,0,Celeb-real__id10_0009__00911e7c
Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15/frame_000028.jpg,0.21802948415279388,1,Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15
YouTube-real__00205__7e19abde/frame_000013.jpg,0.17996171116828918,0,YouTube-real__00205__7e19abde
Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896/frame_000026.jpg,0.2604874074459076,1,Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896
Celeb-synthesis__TalkingFace__EchoMimic__id54_0004_test_id01106_mkgP19APekU__a3c8203c/frame_000023.jpg,0.6058502197265625,1,Celeb-synthesis__TalkingFace__EchoMimic__id54_0004_test_id01106_mkgP19APekU__a3c8203c
YouTube-real__00038__9fde613b/frame_000026.jpg,0.4686383008956909,0,YouTube-real__00038__9fde613b
Celeb-synthesis__FaceReenact__HyperReenact__id22_id25_0003__4a6800d3/frame_000010.jpg,0.8576580882072449,1,Celeb-synthesis__FaceReenact__HyperReenact__id22_id25_0003__4a6800d3
Celeb-synthesis__FaceReenact__LivePortrait__id1_id9_0006__392823df/frame_000023.jpg,0.31329354643821716,1,Celeb-synthesis__FaceReenact__LivePortrait__id1_id9_0006__392823df
Celeb-synthesis__FaceSwap__InSwapper__id23_id26_0009__107f923a/frame_000023.jpg,0.17053596675395966,1,Celeb-synthesis__FaceSwap__InSwapper__id23_id26_0009__107f923a
Celeb-synthesis__FaceSwap__SimSwap__id23_id31_0002__78b72662/frame_000001.jpg,0.18199725449085236,1,Celeb-synthesis__FaceSwap__SimSwap__id23_id31_0002__78b72662
YouTube-real__00006__11c15a14/frame_000007.jpg,0.4362831115722656,0,YouTube-real__00006__11c15a14
YouTube-real__00127__3264da78/frame_000019.jpg,0.28373783826828003,0,YouTube-real__00127__3264da78
YouTube-real__00099__65380240/frame_000029.jpg,0.28709831833839417,0,YouTube-real__00099__65380240
Celeb-real__id50_0005__3870d23c/frame_000031.jpg,0.531822144985199,0,Celeb-real__id50_0005__3870d23c
YouTube-real__00075__0ae7a63e/frame_000011.jpg,0.45489540696144104,0,YouTube-real__00075__0ae7a63e
Celeb-real__id22_0009__54037f2f/frame_000006.jpg,0.22285786271095276,0,Celeb-real__id22_0009__54037f2f
Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a/frame_000028.jpg,0.5356022119522095,1,Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a
Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3/frame_000017.jpg,0.3726109266281128,1,Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3
YouTube-real__00033__e54bf5b0/frame_000030.jpg,0.4661175012588501,0,YouTube-real__00033__e54bf5b0
Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3/frame_000014.jpg,0.3490682542324066,1,Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3
Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3/frame_000030.jpg,0.377991259098053,1,Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3
Celeb-synthesis__FaceReenact__LIA__id19_id20_0007__f00570e7/frame_000017.jpg,0.5772687792778015,1,Celeb-synthesis__FaceReenact__LIA__id19_id20_0007__f00570e7
Celeb-real__id41_0006__b2c84306/frame_000028.jpg,0.12093286961317062,0,Celeb-real__id41_0006__b2c84306
YouTube-real__00055__e841059e/frame_000023.jpg,0.10861904919147491,0,YouTube-real__00055__e841059e
Celeb-synthesis__FaceReenact__LivePortrait__id10_id13_0008__6efc05f1/frame_000005.jpg,0.2587752044200897,1,Celeb-synthesis__FaceReenact__LivePortrait__id10_id13_0008__6efc05f1
Celeb-real__id23_0008__8895b8e9/frame_000004.jpg,0.39583587646484375,0,Celeb-real__id23_0008__8895b8e9
Celeb-synthesis__FaceReenact__TPSMM__id1_id3_0003__f80b2cc7/frame_000028.jpg,0.9633484482765198,1,Celeb-synthesis__FaceReenact__TPSMM__id1_id3_0003__f80b2cc7
Celeb-synthesis__FaceReenact__HyperReenact__id23_id30_0003__e075b4e5/frame_000012.jpg,0.2767340838909149,1,Celeb-synthesis__FaceReenact__HyperReenact__id23_id30_0003__e075b4e5
YouTube-real__00213__b52f3036/frame_000021.jpg,0.3306831121444702,0,YouTube-real__00213__b52f3036
Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75/frame_000021.jpg,0.3241838812828064,1,Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75
Celeb-synthesis__FaceReenact__TPSMM__id23_id19_0000__5ddcc575/frame_000021.jpg,0.8895009756088257,1,Celeb-synthesis__FaceReenact__TPSMM__id23_id19_0000__5ddcc575
Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423/frame_000006.jpg,0.23268350958824158,1,Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423
Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a/frame_000031.jpg,0.6140621900558472,1,Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a
Celeb-real__id41_0006__b2c84306/frame_000016.jpg,0.16484925150871277,0,Celeb-real__id41_0006__b2c84306
Celeb-real__id19_0007__a1e0f6a6/frame_000009.jpg,0.13650867342948914,0,Celeb-real__id19_0007__a1e0f6a6
Celeb-real__id1_0008__b5428fba/frame_000031.jpg,0.3703402280807495,0,Celeb-real__id1_0008__b5428fba
Celeb-real__id10_0006__556711a5/frame_000011.jpg,0.3334980607032776,0,Celeb-real__id10_0006__556711a5
Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a/frame_000017.jpg,0.582330048084259,1,Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a
Celeb-synthesis__TalkingFace__EDTalk__id24_0002_test_id01228_SJQOZPMPSSg__56304908/frame_000027.jpg,0.37324100732803345,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0002_test_id01228_SJQOZPMPSSg__56304908
